accuracies,precisions,recalls,f1_scores,mean_accuracy,std_dev,training_times,testing_times,places,Combination
0.6600331674958541,0.6513701954732098,0.6600331674958541,0.6503176573674592,0.6540630182421227,0.011801291459142426,0.22501277923583984,[0.24335122108459473],0.7169373549883991,11
0.6550580431177446,0.6386086849172367,0.6550580431177446,0.6430075089336819,0.6540630182421227,0.011801291459142426,0.21258258819580078,[0.24335122108459473],0.7169373549883991,11
0.6301824212271974,0.6152043948729754,0.6301824212271974,0.6206060900936199,0.6540630182421227,0.011801291459142426,0.2036299705505371,[0.24335122108459473],0.7169373549883991,11
0.6567164179104478,0.6484323791618491,0.6567164179104478,0.651290808251751,0.6540630182421227,0.011801291459142426,0.2021627426147461,[0.24335122108459473],0.7169373549883991,11
0.6434494195688225,0.6370977865095437,0.6434494195688225,0.637225944893265,0.6540630182421227,0.011801291459142426,0.1985762119293213,[0.24335122108459473],0.7169373549883991,11
0.6517412935323383,0.6357244451348854,0.6517412935323383,0.639937022630382,0.6540630182421227,0.011801291459142426,0.25670862197875977,[0.24335122108459473],0.7169373549883991,11
0.6716417910447762,0.6612608891353499,0.6716417910447762,0.6642733470863258,0.6540630182421227,0.011801291459142426,0.24782204627990723,[0.24335122108459473],0.7169373549883991,11
0.6434494195688225,0.6407842633381604,0.6434494195688225,0.6412720595605033,0.6540630182421227,0.011801291459142426,0.24825763702392578,[0.24335122108459473],0.7169373549883991,11
0.6600331674958541,0.6536727178399854,0.6600331674958541,0.6555665721670155,0.6540630182421227,0.011801291459142426,0.26283740997314453,[0.24335122108459473],0.7169373549883991,11
0.7877280265339967,0.7829965730582569,0.7877280265339967,0.7839758816526733,0.7666666666666667,0.018212700530403525,0.2393021583557129,[0.2734713554382324],0.8016241299303944,12
0.7761194029850746,0.7758378029840833,0.7761194029850746,0.7706761596332381,0.7666666666666667,0.018212700530403525,0.2319793701171875,[0.2734713554382324],0.8016241299303944,12
0.7728026533996684,0.7632350481585832,0.7728026533996684,0.7639559530224894,0.7666666666666667,0.018212700530403525,0.23901820182800293,[0.2734713554382324],0.8016241299303944,12
0.736318407960199,0.7303385095223529,0.736318407960199,0.7307540472192603,0.7666666666666667,0.018212700530403525,0.22309350967407227,[0.2734713554382324],0.8016241299303944,12
0.7976782752902156,0.794623305941046,0.7976782752902156,0.7937725606580429,0.7666666666666667,0.018212700530403525,0.23725581169128418,[0.2734713554382324],0.8016241299303944,12
0.7479270315091211,0.7411444672484763,0.7479270315091211,0.7398465975507399,0.7666666666666667,0.018212700530403525,0.23411774635314941,[0.2734713554382324],0.8016241299303944,12
0.7678275290215588,0.7619291759841834,0.7678275290215588,0.7620349217649617,0.7666666666666667,0.018212700530403525,0.24733829498291016,[0.2734713554382324],0.8016241299303944,12
0.7446102819237148,0.7377027020742429,0.7446102819237148,0.7392442384560195,0.7666666666666667,0.018212700530403525,0.2297518253326416,[0.2734713554382324],0.8016241299303944,12
0.7645107794361525,0.7558910706615579,0.7645107794361525,0.7576255004776372,0.7666666666666667,0.018212700530403525,0.23129606246948242,[0.2734713554382324],0.8016241299303944,12
0.7711442786069652,0.7639123779707988,0.7711442786069652,0.7645628150019,0.7666666666666667,0.018212700530403525,0.23955440521240234,[0.2734713554382324],0.8016241299303944,12
0.7943615257048093,0.7910970450039785,0.7943615257048093,0.7914007588551253,0.7771144278606965,0.018199860588151175,0.24452996253967285,[0.29541897773742676],0.8155452436194895,13
0.7960199004975125,0.7888362047870298,0.7960199004975125,0.7890693056306177,0.7771144278606965,0.018199860588151175,0.23342347145080566,[0.29541897773742676],0.8155452436194895,13
0.7777777777777778,0.768855011542067,0.7777777777777778,0.7709428245149867,0.7771144278606965,0.018199860588151175,0.23138213157653809,[0.29541897773742676],0.8155452436194895,13
0.7545605306799337,0.7461072052054347,0.7545605306799337,0.7485383105544495,0.7771144278606965,0.018199860588151175,0.22948789596557617,[0.29541897773742676],0.8155452436194895,13
0.7810945273631841,0.775613034400367,0.7810945273631841,0.7774843168500972,0.7771144278606965,0.018199860588151175,0.23464632034301758,[0.29541897773742676],0.8155452436194895,13
0.7446102819237148,0.7345522417292886,0.7446102819237148,0.7368755269205972,0.7771144278606965,0.018199860588151175,0.23360490798950195,[0.29541897773742676],0.8155452436194895,13
0.7910447761194029,0.7839325998778485,0.7910447761194029,0.7841260261450078,0.7771144278606965,0.018199860588151175,0.21895098686218262,[0.29541897773742676],0.8155452436194895,13
0.7545605306799337,0.7472885978885393,0.7545605306799337,0.7493419963550001,0.7771144278606965,0.018199860588151175,0.22597146034240723,[0.29541897773742676],0.8155452436194895,13
0.7810945273631841,0.7767097943714859,0.7810945273631841,0.7774270436110332,0.7771144278606965,0.018199860588151175,0.23474526405334473,[0.29541897773742676],0.8155452436194895,13
0.7960199004975125,0.7920934746120797,0.7960199004975125,0.7928561923162836,0.7771144278606965,0.018199860588151175,0.21933746337890625,[0.29541897773742676],0.8155452436194895,13
0.8325041459369817,0.8292858702877577,0.8325041459369817,0.8288480738196621,0.8131011608623548,0.01899617472842196,0.27195310592651367,[0.3691096305847168],0.8167053364269141,14
0.8275290215588723,0.8276284410065272,0.8275290215588723,0.8213859780277051,0.8131011608623548,0.01899617472842196,0.28151464462280273,[0.3691096305847168],0.8167053364269141,14
0.8059701492537313,0.8005013157833615,0.8059701492537313,0.8006526953850596,0.8131011608623548,0.01899617472842196,0.26726651191711426,[0.3691096305847168],0.8167053364269141,14
0.7860696517412935,0.7802760010747768,0.7860696517412935,0.7814489828819452,0.8131011608623548,0.01899617472842196,0.2725968360900879,[0.3691096305847168],0.8167053364269141,14
0.8275290215588723,0.8233441700350764,0.8275290215588723,0.823784991762497,0.8131011608623548,0.01899617472842196,0.27351880073547363,[0.3691096305847168],0.8167053364269141,14
0.7777777777777778,0.7708194376153096,0.7777777777777778,0.7702714315298375,0.8131011608623548,0.01899617472842196,0.2680795192718506,[0.3691096305847168],0.8167053364269141,14
0.824212271973466,0.8223521834887491,0.824212271973466,0.8192371948366296,0.8131011608623548,0.01899617472842196,0.2596759796142578,[0.3691096305847168],0.8167053364269141,14
0.7960199004975125,0.7902258378495614,0.7960199004975125,0.7906339773890252,0.8131011608623548,0.01899617472842196,0.2776978015899658,[0.3691096305847168],0.8167053364269141,14
0.8258706467661692,0.8204304905913643,0.8258706467661692,0.8191670174888499,0.8131011608623548,0.01899617472842196,0.2737107276916504,[0.3691096305847168],0.8167053364269141,14
0.8275290215588723,0.8239722557304034,0.8275290215588723,0.8237300550450456,0.8131011608623548,0.01899617472842196,0.2690286636352539,[0.3691096305847168],0.8167053364269141,14
